"filename", "language", "HTML", "PHP", "JavaScript", "PostCSS", "XML", "JSON", "JSON with Comments", "Markdown", "SCSS", "YAML", "comment", "blank", "total"
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-ui\jquery-ui.theme.css", "PostCSS", 0, 0, 0, 403, 0, 0, 0, 0, 0, 0, 30, 14, 447
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-ui\jquery-ui.theme.min.css", "PostCSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 5
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\additional-methods.js", "JavaScript", 0, 0, 1130, 0, 0, 0, 0, 0, 0, 0, 246, 136, 1512
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\additional-methods.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\jquery.validate.js", "JavaScript", 0, 0, 1287, 0, 0, 0, 0, 0, 0, 0, 161, 209, 1657
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\jquery.validate.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_ar.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_ar.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_az.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_az.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_bg.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_bg.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_bn_BD.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_bn_BD.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_ca.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_ca.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_cs.js", "JavaScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 4, 1, 36
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_cs.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_da.js", "JavaScript", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 4, 1, 46
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_da.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_de.js", "JavaScript", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 4, 1, 82
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_de.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_el.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_el.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_es.js", "JavaScript", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 4, 1, 38
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_es.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_es_AR.js", "JavaScript", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 5, 1, 39
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_es_AR.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_es_PE.js", "JavaScript", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 5, 1, 39
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_es_PE.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_et.js", "JavaScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 4, 1, 33
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_et.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_eu.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_eu.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_fa.js", "JavaScript", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 4, 1, 39
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_fa.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_fi.js", "JavaScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 4, 1, 33
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_fi.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_fr.js", "JavaScript", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 4, 1, 64
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_fr.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_ge.js", "JavaScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 5, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_ge.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_gl.js", "JavaScript", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 4, 1, 40
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_gl.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_he.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_he.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_hr.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_hr.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_hu.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_hu.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_hy_AM.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_hy_AM.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_id.js", "JavaScript", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 4, 1, 34
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_id.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_is.js", "JavaScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 4, 1, 33
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_is.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_it.js", "JavaScript", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 4, 1, 39
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_it.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_ja.js", "JavaScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 4, 1, 36
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_ja.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_ka.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_ka.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_kk.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_kk.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_ko.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_ko.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_lt.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_lt.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_lv.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_lv.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_mk.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_mk.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_my.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_my.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_nl.js", "JavaScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 5, 2, 46
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_nl.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_no.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_no.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_pl.js", "JavaScript", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 4, 1, 38
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_pl.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_pt_BR.js", "JavaScript", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 7, 3, 91
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_pt_BR.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_pt_PT.js", "JavaScript", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 5, 1, 39
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_pt_PT.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_ro.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_ro.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_ru.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_ru.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_sd.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_sd.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_si.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_si.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_sk.js", "JavaScript", 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 4, 1, 33
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_sk.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_sl.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_sl.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_sr.js", "JavaScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 4, 1, 36
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_sr.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_sr_lat.js", "JavaScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 4, 1, 36
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_sr_lat.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_sv.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_sv.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_th.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_th.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_tj.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_tj.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_tr.js", "JavaScript", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 4, 1, 37
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_tr.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_uk.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_uk.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_ur.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_ur.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_vi.js", "JavaScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 4, 1, 35
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_vi.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_zh.js", "JavaScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 4, 1, 36
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_zh.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_zh_TW.js", "JavaScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 5, 1, 37
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\messages_zh_TW.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\methods_de.js", "JavaScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 4, 1, 24
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\methods_de.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\methods_es_CL.js", "JavaScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 4, 1, 24
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\methods_es_CL.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\methods_fi.js", "JavaScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 4, 1, 24
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\methods_fi.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\methods_it.js", "JavaScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 4, 1, 24
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\methods_it.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\methods_nl.js", "JavaScript", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 4, 1, 24
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\methods_nl.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\methods_pt.js", "JavaScript", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 4, 1, 21
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery-validation\localization\methods_pt.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery\jquery.js", "JavaScript", 0, 0, 6895, 0, 0, 0, 0, 0, 0, 0, 1911, 2076, 10882
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery\jquery.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery\jquery.slim.js", "JavaScript", 0, 0, 5509, 0, 0, 0, 0, 0, 0, 0, 1582, 1692, 8783
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jquery\jquery.slim.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jqvmap\jquery.vmap.js", "JavaScript", 0, 0, 1055, 0, 0, 0, 0, 0, 0, 0, 8, 227, 1290
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jqvmap\jquery.vmap.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, 1, 10
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jqvmap\jqvmap.css", "PostCSS", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 1, 51
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jqvmap\jqvmap.min.css", "PostCSS", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jqvmap\maps\continents\jquery.vmap.africa.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\xampp\htdocs\ugbusiness\ugbusiness\assets\plugins\jqvmap\maps\continents\jquery.vmap.asia.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
